ticker,name,exchange,sector,technical_score,swing_score,swing_signal,swing_regime,signal_reason,technical_evidence,breakout_score,momentum_adj,current_price,market_cap_usd,avg_dollar_volume_20d,asof_price_utc,rsi14,atr_pct,vol_ratio_3_20,dist_52w_high_pct
FITB,Fifth Third Bancorp,NASDAQ,Financial Services,8.25,8.55,pullback,chop,chop_pullback,"{'dist_to_52w_high_pct': 3.85, 'within_5pct_52w_high': True, 'volume_ratio_3d_to_20d': 1.17, 'rsi14': 54.34, 'ma10': 48.51, 'ma20': 48.24, 'ma50': 45.28, 'above_ma10_ma20_ma50': True, 'realized_vol_5d_ann_pct': 28.03, 'breakout': {'score': 0.0, 'donchian20_prev': 50.465, 'donchian55_prev': 50.465, 'atr14': 0.9165, 'vol_ratio_3_20': 1.1683, 'breakout_strength_atr': -2.1222, 'is_breakout_20': False}, 'momentum_norm': {'atr_pct': 1.89, 'volatility_adj': 0.25, 'volatility_note': 'moderate_volatility_bonus', 'ret5_atr_units': -0.11, 'extension_adj': 0.0}, 'data_gaps': [], 'ma200': 42.03}",0.0,0.25,48.52,33549189120,313666905.5565,2026-01-12T00:00:00Z,54.33962264150948,1.8889265104228015,1.1682787065305813,3.8541563459823647
APA,APA Corporation,NASDAQ,Energy,6.25,6.55,pullback,chop,chop_pullback,"{'dist_to_52w_high_pct': 10.1, 'within_5pct_52w_high': False, 'volume_ratio_3d_to_20d': 1.07, 'rsi14': 56.08, 'ma10': 24.61, 'ma20': 24.56, 'ma50': 24.55, 'above_ma10_ma20_ma50': True, 'realized_vol_5d_ann_pct': 72.04, 'breakout': {'score': 0.0, 'donchian20_prev': 26.39, 'donchian55_prev': 27.72, 'atr14': 0.8479, 'vol_ratio_3_20': 1.0715, 'breakout_strength_atr': -1.7338, 'is_breakout_20': False}, 'momentum_norm': {'atr_pct': 3.4, 'volatility_adj': 0.25, 'volatility_note': 'moderate_volatility_bonus', 'ret5_atr_units': 0.54, 'extension_adj': 0.0}, 'data_gaps': [], 'ma200': 21.05}",0.0,0.25,24.92,9230891008,121908617.37600002,2026-01-12T00:00:00Z,56.07902735562311,3.402287319422151,1.071513512831844,10.101010101010091
USB,U.S. Bancorp,NYSE,Financial Services,6.25,6.55,pullback,chop,chop_pullback,"{'dist_to_52w_high_pct': 3.21, 'within_5pct_52w_high': True, 'volume_ratio_3d_to_20d': 1.14, 'rsi14': 51.28, 'ma10': 54.77, 'ma20': 54.47, 'ma50': 50.88, 'above_ma10_ma20_ma50': False, 'realized_vol_5d_ann_pct': 23.82, 'breakout': {'score': 0.0, 'donchian20_prev': 56.195, 'donchian55_prev': 56.195, 'atr14': 1.0, 'vol_ratio_3_20': 1.1353, 'breakout_strength_atr': -1.805, 'is_breakout_20': False}, 'momentum_norm': {'atr_pct': 1.84, 'volatility_adj': 0.25, 'volatility_note': 'moderate_volatility_bonus', 'ret5_atr_units': -1.08, 'extension_adj': 0.0}, 'data_gaps': [], 'ma200': 46.48}",0.0,0.25,54.39,86255853568,498048621.34099996,2026-01-12T00:00:00Z,51.28491620111734,1.8385732671446946,1.135297853138988,3.2120295399946612
MPWR,"Monolithic Power Systems, Inc.",NASDAQ,Technology,6.25,6.55,pullback,chop,chop_pullback,"{'dist_to_52w_high_pct': 13.91, 'within_5pct_52w_high': False, 'volume_ratio_3d_to_20d': 0.57, 'rsi14': 56.83, 'ma10': 950.13, 'ma20': 945.79, 'ma50': 946.1, 'above_ma10_ma20_ma50': True, 'realized_vol_5d_ann_pct': 55.72, 'breakout': {'score': 0.0, 'donchian20_prev': 1009.585, 'donchian55_prev': 1123.38, 'atr14': 29.2361, 'vol_ratio_3_20': 0.5678, 'breakout_strength_atr': -1.4511, 'is_breakout_20': False}, 'momentum_norm': {'atr_pct': 3.02, 'volatility_adj': 0.25, 'volatility_note': 'moderate_volatility_bonus', 'ret5_atr_units': 0.42, 'extension_adj': 0.0}, 'data_gaps': [], 'ma200': 807.43}",0.0,0.25,967.16,50960592896,738332301.4525001,2026-01-12T00:00:00Z,56.832961935513204,3.0228777333341217,0.5678335551248531,13.906247218216466
PATH,"UiPath, Inc.",NYSE,Technology,6.25,6.55,pullback,chop,chop_pullback,"{'dist_to_52w_high_pct': 13.1, 'within_5pct_52w_high': False, 'volume_ratio_3d_to_20d': 0.77, 'rsi14': 56.81, 'ma10': 16.74, 'ma20': 16.59, 'ma50': 15.68, 'above_ma10_ma20_ma50': True, 'realized_vol_5d_ann_pct': 91.67, 'breakout': {'score': 0.0, 'donchian20_prev': 18.95, 'donchian55_prev': 19.84, 'atr14': 0.9489, 'vol_ratio_3_20': 0.7731, 'breakout_strength_atr': -1.8021, 'is_breakout_20': False}, 'momentum_norm': {'atr_pct': 5.5, 'volatility_adj': 0.25, 'volatility_note': 'moderate_volatility_bonus', 'ret5_atr_units': 1.37, 'extension_adj': 0.0}, 'data_gaps': [], 'ma200': 13.23}",0.0,0.25,17.24,7914295808,416965850.04300004,2026-01-12T00:00:00Z,56.81265206812651,5.50389459728207,0.7730622775472982,13.104838709677427
NUE,Nucor Corporation,NYSE,Basic Materials,6.25,6.55,pullback,chop,chop_pullback,"{'dist_to_52w_high_pct': 3.47, 'within_5pct_52w_high': True, 'volume_ratio_3d_to_20d': 1.01, 'rsi14': 59.95, 'ma10': 166.27, 'ma20': 164.48, 'ma50': 157.51, 'above_ma10_ma20_ma50': False, 'realized_vol_5d_ann_pct': 34.32, 'breakout': {'score': 0.0, 'donchian20_prev': 171.94, 'donchian55_prev': 171.94, 'atr14': 4.1593, 'vol_ratio_3_20': 1.0094, 'breakout_strength_atr': -1.4353, 'is_breakout_20': False}, 'momentum_norm': {'atr_pct': 2.51, 'volatility_adj': 0.25, 'volatility_note': 'moderate_volatility_bonus', 'ret5_atr_units': -0.51, 'extension_adj': 0.0}, 'data_gaps': [], 'ma200': 137.31}",0.0,0.25,165.97,41572171776,264293545.79899997,2026-01-12T00:00:00Z,59.94749124854143,2.5060424000895165,1.009405109254226,3.472141444690008
ASO,"Academy Sports and Outdoors, Inc.",NASDAQ,Consumer Cyclical,6.25,6.55,pullback,chop,chop_pullback,"{'dist_to_52w_high_pct': 6.79, 'within_5pct_52w_high': False, 'volume_ratio_3d_to_20d': 1.03, 'rsi14': 54.4, 'ma10': 53.89, 'ma20': 53.47, 'ma50': 49.64, 'above_ma10_ma20_ma50': True, 'realized_vol_5d_ann_pct': 68.09, 'breakout': {'score': 0.0, 'donchian20_prev': 59.49, 'donchian55_prev': 59.49, 'atr14': 2.4258, 'vol_ratio_3_20': 1.0271, 'breakout_strength_atr': -1.6655, 'is_breakout_20': False}, 'momentum_norm': {'atr_pct': 4.37, 'volatility_adj': 0.25, 'volatility_note': 'moderate_volatility_bonus', 'ret5_atr_units': 0.3, 'extension_adj': 0.0}, 'data_gaps': [], 'ma200': 47.7}",0.0,0.25,55.45,3788831488,93225393.50749998,2026-01-12T00:00:00Z,54.40362355309513,4.374674739147236,1.027108214426422,6.791057320558075
PLD,"Prologis, Inc.",NYSE,Real Estate,6.25,6.55,pullback,chop,chop_pullback,"{'dist_to_52w_high_pct': 2.0, 'within_5pct_52w_high': True, 'volume_ratio_3d_to_20d': 0.83, 'rsi14': 57.54, 'ma10': 128.51, 'ma20': 128.49, 'ma50': 126.99, 'above_ma10_ma20_ma50': True, 'realized_vol_5d_ann_pct': 18.05, 'breakout': {'score': 0.0, 'donchian20_prev': 131.7, 'donchian55_prev': 131.7, 'atr14': 1.9189, 'vol_ratio_3_20': 0.8326, 'breakout_strength_atr': -1.3758, 'is_breakout_20': False}, 'momentum_norm': {'atr_pct': 1.49, 'volatility_adj': 0.25, 'volatility_note': 'moderate_volatility_bonus', 'ret5_atr_units': -0.33, 'extension_adj': 0.0}, 'data_gaps': [], 'ma200': 113.74}",0.0,0.25,129.06,118105440256,397552396.627,2026-01-12T00:00:00Z,57.54328112118713,1.486822297491757,0.832647431649615,2.0045558086560264
RL,Ralph Lauren Corporation,NYSE,Consumer Cyclical,6.25,6.55,pullback,chop,chop_pullback,"{'dist_to_52w_high_pct': 4.41, 'within_5pct_52w_high': True, 'volume_ratio_3d_to_20d': 0.68, 'rsi14': 50.63, 'ma10': 361.25, 'ma20': 363.59, 'ma50': 350.28, 'above_ma10_ma20_ma50': False, 'realized_vol_5d_ann_pct': 22.29, 'breakout': {'score': 0.0, 'donchian20_prev': 380.0, 'donchian55_prev': 380.0, 'atr14': 8.1517, 'vol_ratio_3_20': 0.6849, 'breakout_strength_atr': -2.0548, 'is_breakout_20': False}, 'momentum_norm': {'atr_pct': 2.24, 'volatility_adj': 0.25, 'volatility_note': 'moderate_volatility_bonus', 'ret5_atr_units': 0.59, 'extension_adj': 0.0}, 'data_gaps': [], 'ma200': 297.14}",0.0,0.25,363.25,22277558272,222751971.00499997,2026-01-12T00:00:00Z,50.62783397279388,2.2440939927244137,0.6849209149941224,4.407894736842105
RNA,"Avidity Biosciences, Inc.",NGM,Healthcare,6.25,6.55,pullback,chop,chop_pullback,"{'dist_to_52w_high_pct': 0.36, 'within_5pct_52w_high': True, 'volume_ratio_3d_to_20d': 0.78, 'rsi14': 50.67, 'ma10': 72.23, 'ma20': 72.15, 'ma50': 71.35, 'above_ma10_ma20_ma50': True, 'realized_vol_5d_ann_pct': 1.95, 'breakout': {'score': 0.0, 'donchian20_prev': 72.61, 'donchian55_prev': 72.61, 'atr14': 0.1777, 'vol_ratio_3_20': 0.7771, 'breakout_strength_atr': -1.463, 'is_breakout_20': False}, 'momentum_norm': {'atr_pct': 0.25, 'volatility_adj': 0.25, 'volatility_note': 'moderate_volatility_bonus', 'ret5_atr_units': 1.58, 'extension_adj': 0.0}, 'data_gaps': [], 'ma200': 45.84}",0.0,0.25,72.35,10939059200,151600963.018,2026-01-12T00:00:00Z,50.66666666666601,0.24563135551387383,0.7771301027256039,0.3580773998071961
RUN,Sunrun Inc.,NASDAQ,Technology,6.25,6.55,pullback,chop,chop_pullback,"{'dist_to_52w_high_pct': 15.78, 'within_5pct_52w_high': False, 'volume_ratio_3d_to_20d': 0.96, 'rsi14': 52.91, 'ma10': 18.59, 'ma20': 18.63, 'ma50': 18.75, 'above_ma10_ma20_ma50': True, 'realized_vol_5d_ann_pct': 68.57, 'breakout': {'score': 0.0, 'donchian20_prev': 20.71, 'donchian55_prev': 21.623, 'atr14': 1.2646, 'vol_ratio_3_20': 0.9645, 'breakout_strength_atr': -1.4313, 'is_breakout_20': False}, 'momentum_norm': {'atr_pct': 6.69, 'volatility_adj': 0.25, 'volatility_note': 'moderate_volatility_bonus', 'ret5_atr_units': 0.47, 'extension_adj': 0.0}, 'data_gaps': [], 'ma200': 13.59}",0.0,0.25,18.9,4524815360,109511094.99150002,2026-01-12T00:00:00Z,52.90909090909089,6.690891912320483,0.964473157355313,15.775401069518727
LGN,Legence Corp.,NASDAQ,Industrials,6.25,6.55,pullback,chop,chop_pullback,"{'dist_to_52w_high_pct': 9.86, 'within_5pct_52w_high': False, 'volume_ratio_3d_to_20d': 0.43, 'rsi14': 53.66, 'ma10': 44.72, 'ma20': 43.92, 'ma50': 42.85, 'above_ma10_ma20_ma50': True, 'realized_vol_5d_ann_pct': 94.35, 'breakout': {'score': 0.0, 'donchian20_prev': 48.77, 'donchian55_prev': 50.2, 'atr14': 1.914, 'vol_ratio_3_20': 0.4288, 'breakout_strength_atr': -1.8391, 'is_breakout_20': False}, 'momentum_norm': {'atr_pct': 4.23, 'volatility_adj': 0.25, 'volatility_note': 'moderate_volatility_bonus', 'ret5_atr_units': 0.38, 'extension_adj': 0.0}, 'data_gaps': [], 'ma200': None}",0.0,0.25,45.25,5369615872,78966636.57079697,2026-01-12T00:00:00Z,53.661778166527995,4.229833276232303,0.42876135608242855,9.860559138863263
JBL,Jabil Inc.,NYSE,Technology,6.25,6.55,pullback,chop,chop_pullback,"{'dist_to_52w_high_pct': 7.4, 'within_5pct_52w_high': False, 'volume_ratio_3d_to_20d': 0.76, 'rsi14': 53.27, 'ma10': 228.58, 'ma20': 226.87, 'ma50': 218.09, 'above_ma10_ma20_ma50': True, 'realized_vol_5d_ann_pct': 21.28, 'breakout': {'score': 0.0, 'donchian20_prev': 249.0, 'donchian55_prev': 249.0, 'atr14': 8.2357, 'vol_ratio_3_20': 0.7558, 'breakout_strength_atr': -2.2366, 'is_breakout_20': False}, 'momentum_norm': {'atr_pct': 3.57, 'volatility_adj': 0.25, 'volatility_note': 'moderate_volatility_bonus', 'ret5_atr_units': 0.89, 'extension_adj': 0.0}, 'data_gaps': [], 'ma200': 198.21}",0.0,0.25,230.58,25972934656,316882946.378,2026-01-12T00:00:00Z,53.27380952380953,3.571729055921092,0.7558001662735642,7.397590361445778
KKR,KKR & Co. Inc.,NYSE,Financial Services,6.25,6.55,pullback,chop,chop_pullback,"{'dist_to_52w_high_pct': 12.93, 'within_5pct_52w_high': False, 'volume_ratio_3d_to_20d': 1.03, 'rsi14': 57.44, 'ma10': 131.79, 'ma20': 132.05, 'ma50': 126.36, 'above_ma10_ma20_ma50': True, 'realized_vol_5d_ann_pct': 35.3, 'breakout': {'score': 0.0, 'donchian20_prev': 144.84, 'donchian55_prev': 144.84, 'atr14': 3.0473, 'vol_ratio_3_20': 1.0262, 'breakout_strength_atr': -3.5671, 'is_breakout_20': False}, 'momentum_norm': {'atr_pct': 2.27, 'volatility_adj': 0.25, 'volatility_note': 'moderate_volatility_bonus', 'ret5_atr_units': -0.2, 'extension_adj': 0.0}, 'data_gaps': [], 'ma200': 127.92}",0.0,0.25,133.97,112268042240,481125808.7185,2026-01-12T00:00:00Z,57.4402125775022,2.2746403779097704,1.0262024427568621,12.932995385715218
JPM,JPMorgan Chase & Co.,NYSE,Financial Services,6.25,6.55,pullback,chop,chop_pullback,"{'dist_to_52w_high_pct': 3.78, 'within_5pct_52w_high': True, 'volume_ratio_3d_to_20d': 1.12, 'rsi14': 57.74, 'ma10': 327.4, 'ma20': 323.97, 'ma50': 314.97, 'above_ma10_ma20_ma50': False, 'realized_vol_5d_ann_pct': 20.05, 'breakout': {'score': 0.0, 'donchian20_prev': 337.25, 'donchian55_prev': 337.25, 'atr14': 5.636, 'vol_ratio_3_20': 1.1221, 'breakout_strength_atr': -2.264, 'is_breakout_20': False}, 'momentum_norm': {'atr_pct': 1.74, 'volatility_adj': 0.25, 'volatility_note': 'moderate_volatility_bonus', 'ret5_atr_units': -1.65, 'extension_adj': 0.0}, 'data_gaps': [], 'ma200': 288.56}",0.0,0.25,324.49,810471915520,2994803481.3495,2026-01-12T00:00:00Z,57.74138664398131,1.7368706057417582,1.1221170718597309,3.7835433654558908
