ticker,name,exchange,sector,technical_score,swing_score,swing_signal,swing_regime,signal_reason,technical_evidence,breakout_score,momentum_adj,current_price,market_cap_usd,avg_dollar_volume_20d,asof_price_utc,rsi14,atr_pct,vol_ratio_3_20,dist_52w_high_pct
AMGN,Amgen Inc.,NASDAQ,Healthcare,8.25,8.55,pullback,chop,chop_pullback,"{'dist_to_52w_high_pct': 4.68, 'within_5pct_52w_high': True, 'volume_ratio_3d_to_20d': 0.77, 'rsi14': 56.63, 'ma10': 329.39, 'ma20': 325.47, 'ma50': 324.9, 'above_ma10_ma20_ma50': True, 'realized_vol_5d_ann_pct': 29.05, 'breakout': {'score': 0.0, 'donchian20_prev': 340.88, 'donchian55_prev': 346.38, 'atr14': 5.4762, 'vol_ratio_3_20': 0.7704, 'breakout_strength_atr': -1.9557, 'is_breakout_20': False}, 'momentum_norm': {'atr_pct': 1.66, 'volatility_adj': 0.25, 'volatility_note': 'moderate_volatility_bonus', 'ret5_atr_units': 0.1, 'extension_adj': 0.0}, 'data_gaps': [], 'ma200': 297.86}",0.0,0.25,330.17,185641205760,918150474.911,2026-01-06T00:00:00Z,56.632096069869036,1.6586044418676074,0.7703508719813297,4.679831399041509
F,Ford Motor Company,NYSE,Consumer Cyclical,7.25,7.55,pullback,chop,chop_pullback,"{'dist_to_52w_high_pct': 1.36, 'within_5pct_52w_high': True, 'volume_ratio_3d_to_20d': 1.34, 'rsi14': 54.39, 'ma10': 13.37, 'ma20': 13.41, 'ma50': 13.23, 'above_ma10_ma20_ma50': True, 'realized_vol_5d_ann_pct': 21.83, 'breakout': {'score': 0.0, 'donchian20_prev': 13.99, 'donchian55_prev': 13.99, 'atr14': 0.2318, 'vol_ratio_3_20': 1.3379, 'breakout_strength_atr': -0.8197, 'is_breakout_20': False}, 'momentum_norm': {'atr_pct': 1.68, 'volatility_adj': 0.25, 'volatility_note': 'moderate_volatility_bonus', 'ret5_atr_units': 2.33, 'extension_adj': -1.0, 'extension_note': 'extended_move_penalty'}, 'data_gaps': [], 'ma200': 11.53}",0.0,-0.75,13.8,54029803520,606942985.1185,2026-01-06T00:00:00Z,54.385964912280706,1.679554865424433,1.3379303874579818,1.35811293781272
ROK,"Rockwell Automation, Inc.",NYSE,Industrials,7.25,7.55,pullback,chop,chop_pullback,"{'dist_to_52w_high_pct': 0.61, 'within_5pct_52w_high': True, 'volume_ratio_3d_to_20d': 1.0, 'rsi14': 59.99, 'ma10': 399.13, 'ma20': 400.12, 'ma50': 387.27, 'above_ma10_ma20_ma50': True, 'realized_vol_5d_ann_pct': 26.51, 'breakout': {'score': 0.0, 'donchian20_prev': 415.89, 'donchian55_prev': 415.89, 'atr14': 8.0083, 'vol_ratio_3_20': 0.9956, 'breakout_strength_atr': -0.3159, 'is_breakout_20': False}, 'momentum_norm': {'atr_pct': 1.94, 'volatility_adj': 0.25, 'volatility_note': 'moderate_volatility_bonus', 'ret5_atr_units': 2.2, 'extension_adj': -1.0, 'extension_note': 'extended_move_penalty'}, 'data_gaps': [], 'ma200': 334.47}",0.0,-0.75,413.36,46979080192,284756827.28300005,2026-01-06T00:00:00Z,59.98976283910601,1.9373755840637017,0.9956393411700896,0.6083339344538155
PRU,"Prudential Financial, Inc.",NYSE,Financial Services,7.25,7.55,pullback,chop,chop_pullback,"{'dist_to_52w_high_pct': 0.62, 'within_5pct_52w_high': True, 'volume_ratio_3d_to_20d': 1.04, 'rsi14': 50.32, 'ma10': 114.63, 'ma20': 114.95, 'ma50': 109.5, 'above_ma10_ma20_ma50': True, 'realized_vol_5d_ann_pct': 22.36, 'breakout': {'score': 0.0, 'donchian20_prev': 118.31, 'donchian55_prev': 118.31, 'atr14': 1.8598, 'vol_ratio_3_20': 1.0372, 'breakout_strength_atr': -0.3441, 'is_breakout_20': False}, 'momentum_norm': {'atr_pct': 1.58, 'volatility_adj': 0.25, 'volatility_note': 'moderate_volatility_bonus', 'ret5_atr_units': 2.42, 'extension_adj': -1.0, 'extension_note': 'extended_move_penalty'}, 'data_gaps': [], 'ma200': 105.82}",0.0,-0.75,117.67,37900734464,177302848.25849995,2026-01-06T00:00:00Z,50.31905195989064,1.5805521494737098,1.0372205764443745,0.6249472172958322
CWST,"Casella Waste Systems, Inc.",NASDAQ,Industrials,6.57,6.87,pullback,chop,chop_pullback,"{'dist_to_52w_high_pct': 14.8, 'within_5pct_52w_high': False, 'volume_ratio_3d_to_20d': 0.43, 'rsi14': 58.56, 'ma10': 100.35, 'ma20': 99.7, 'ma50': 94.45, 'above_ma10_ma20_ma50': True, 'realized_vol_5d_ann_pct': 35.11, 'breakout': {'score': 4.0, 'donchian20_prev': 102.51, 'donchian55_prev': 102.51, 'atr14': 2.3982, 'vol_ratio_3_20': 0.4342, 'breakout_strength_atr': 0.3294, 'is_breakout_20': True}, 'momentum_norm': {'atr_pct': 2.32, 'volatility_adj': 0.25, 'volatility_note': 'moderate_volatility_bonus', 'ret5_atr_units': 0.69, 'extension_adj': 0.0}, 'data_gaps': [], 'ma200': 103.14}",4.0,0.25,103.3,6718227456,154770571.02850002,2026-01-06T00:00:00Z,58.56019358741681,2.3216014382519736,0.43415134511185427,14.797096667766413
MMM,3M Company,NYSE,Industrials,6.25,6.55,pullback,chop,chop_pullback,"{'dist_to_52w_high_pct': 4.85, 'within_5pct_52w_high': True, 'volume_ratio_3d_to_20d': 1.1, 'rsi14': 51.57, 'ma10': 161.71, 'ma20': 163.21, 'ma50': 165.86, 'above_ma10_ma20_ma50': True, 'realized_vol_5d_ann_pct': 15.81, 'breakout': {'score': 0.0, 'donchian20_prev': 170.36, 'donchian55_prev': 174.69, 'atr14': 2.659, 'vol_ratio_3_20': 1.096, 'breakout_strength_atr': -1.5607, 'is_breakout_20': False}, 'momentum_norm': {'atr_pct': 1.6, 'volatility_adj': 0.25, 'volatility_note': 'moderate_volatility_bonus', 'ret5_atr_units': 1.74, 'extension_adj': 0.0}, 'data_gaps': [], 'ma200': 153.68}",0.0,0.25,166.21,86419685376,383611874.51449996,2026-01-06T00:00:00Z,51.567301782421694,1.5997791090444973,1.0960293984118445,4.854313355086147
IDXX,"IDEXX Laboratories, Inc.",NASDAQ,Healthcare,6.25,6.55,pullback,chop,chop_pullback,"{'dist_to_52w_high_pct': 8.2, 'within_5pct_52w_high': False, 'volume_ratio_3d_to_20d': 0.97, 'rsi14': 53.22, 'ma10': 686.69, 'ma20': 693.64, 'ma50': 697.88, 'above_ma10_ma20_ma50': True, 'realized_vol_5d_ann_pct': 32.8, 'breakout': {'score': 0.0, 'donchian20_prev': 722.705, 'donchian55_prev': 769.98, 'atr14': 15.0093, 'vol_ratio_3_20': 0.9737, 'breakout_strength_atr': -1.0577, 'is_breakout_20': False}, 'momentum_norm': {'atr_pct': 2.12, 'volatility_adj': 0.25, 'volatility_note': 'moderate_volatility_bonus', 'ret5_atr_units': 1.3, 'extension_adj': 0.0}, 'data_gaps': [], 'ma200': 585.38}",0.0,0.25,706.83,55511257088,347145099.838,2026-01-06T00:00:00Z,53.21655398483921,2.1234728091822417,0.9737488082994903,8.201511727577335
IR,Ingersoll Rand Inc.,NYSE,Industrials,6.25,6.55,pullback,chop,chop_pullback,"{'dist_to_52w_high_pct': 7.75, 'within_5pct_52w_high': False, 'volume_ratio_3d_to_20d': 0.92, 'rsi14': 56.66, 'ma10': 81.16, 'ma20': 80.65, 'ma50': 78.94, 'above_ma10_ma20_ma50': True, 'realized_vol_5d_ann_pct': 29.0, 'breakout': {'score': 0.0, 'donchian20_prev': 84.47, 'donchian55_prev': 84.47, 'atr14': 1.7041, 'vol_ratio_3_20': 0.9178, 'breakout_strength_atr': -0.6103, 'is_breakout_20': False}, 'momentum_norm': {'atr_pct': 2.04, 'volatility_adj': 0.25, 'volatility_note': 'moderate_volatility_bonus', 'ret5_atr_units': 1.53, 'extension_adj': 0.0}, 'data_gaps': [], 'ma200': 79.99}",0.0,0.25,83.43,34661834752,193511370.0025,2026-01-06T00:00:00Z,56.65680473372786,2.0425163952672043,0.9177825492014773,7.750995134896053
RL,Ralph Lauren Corporation,NYSE,Consumer Cyclical,6.25,6.55,pullback,chop,chop_pullback,"{'dist_to_52w_high_pct': 4.42, 'within_5pct_52w_high': True, 'volume_ratio_3d_to_20d': 0.86, 'rsi14': 42.62, 'ma10': 360.31, 'ma20': 362.5, 'ma50': 347.73, 'above_ma10_ma20_ma50': True, 'realized_vol_5d_ann_pct': 26.17, 'breakout': {'score': 0.0, 'donchian20_prev': 380.0, 'donchian55_prev': 380.0, 'atr14': 8.3774, 'vol_ratio_3_20': 0.8628, 'breakout_strength_atr': -2.003, 'is_breakout_20': False}, 'momentum_norm': {'atr_pct': 2.31, 'volatility_adj': 0.25, 'volatility_note': 'moderate_volatility_bonus', 'ret5_atr_units': 0.77, 'extension_adj': 0.0}, 'data_gaps': [], 'ma200': 294.45}",0.0,0.25,363.22,22277558272,245391426.81400004,2026-01-06T00:00:00Z,42.62352122477388,2.3064219245321613,0.8627567708220781,4.415789473684203
LLY,Eli Lilly and Company,NYSE,Healthcare,6.25,6.55,pullback,chop,chop_pullback,"{'dist_to_52w_high_pct': 4.31, 'within_5pct_52w_high': True, 'volume_ratio_3d_to_20d': 1.05, 'rsi14': 50.66, 'ma10': 1072.19, 'ma20': 1050.94, 'ma50': 1007.01, 'above_ma10_ma20_ma50': False, 'realized_vol_5d_ann_pct': 33.48, 'breakout': {'score': 0.0, 'donchian20_prev': 1088.48, 'donchian55_prev': 1111.99, 'atr14': 23.7671, 'vol_ratio_3_20': 1.0487, 'breakout_strength_atr': -1.0283, 'is_breakout_20': False}, 'momentum_norm': {'atr_pct': 2.23, 'volatility_adj': 0.25, 'volatility_note': 'moderate_volatility_bonus', 'ret5_atr_units': -0.61, 'extension_adj': 0.0}, 'data_gaps': [], 'ma200': 830.19}",0.0,0.25,1064.04,954089996288,3088289162.4115,2026-01-06T00:00:00Z,50.65991296283082,2.23366871277664,1.0487270999431,4.312089137492247
STLD,"Steel Dynamics, Inc.",NASDAQ,Basic Materials,6.25,6.55,pullback,chop,chop_pullback,"{'dist_to_52w_high_pct': 3.15, 'within_5pct_52w_high': True, 'volume_ratio_3d_to_20d': 1.15, 'rsi14': 56.65, 'ma10': 173.78, 'ma20': 172.26, 'ma50': 164.23, 'above_ma10_ma20_ma50': False, 'realized_vol_5d_ann_pct': 38.29, 'breakout': {'score': 0.0, 'donchian20_prev': 178.36, 'donchian55_prev': 178.36, 'atr14': 4.1614, 'vol_ratio_3_20': 1.151, 'breakout_strength_atr': -1.3505, 'is_breakout_20': False}, 'momentum_norm': {'atr_pct': 2.41, 'volatility_adj': 0.25, 'volatility_note': 'moderate_volatility_bonus', 'ret5_atr_units': -0.03, 'extension_adj': 0.0}, 'data_gaps': [], 'ma200': 139.41}",0.0,0.25,172.74,26691137536,218686924.25175,2026-01-06T00:00:00Z,56.654392425039475,2.409070609834762,1.1510409426426729,3.150930701951112
MAS,Masco Corporation,NYSE,Industrials,6.25,6.55,pullback,chop,chop_pullback,"{'dist_to_52w_high_pct': 14.03, 'within_5pct_52w_high': False, 'volume_ratio_3d_to_20d': 0.91, 'rsi14': 57.2, 'ma10': 64.44, 'ma20': 64.2, 'ma50': 63.65, 'above_ma10_ma20_ma50': True, 'realized_vol_5d_ann_pct': 32.39, 'breakout': {'score': 0.0, 'donchian20_prev': 66.225, 'donchian55_prev': 70.51, 'atr14': 1.3794, 'vol_ratio_3_20': 0.9104, 'breakout_strength_atr': -0.1414, 'is_breakout_20': False}, 'momentum_norm': {'atr_pct': 2.09, 'volatility_adj': 0.25, 'volatility_note': 'moderate_volatility_bonus', 'ret5_atr_units': 1.06, 'extension_adj': 0.0}, 'data_gaps': [], 'ma200': 66.23}",0.0,0.25,66.03,14389563392,146236140.14000002,2026-01-06T00:00:00Z,57.19844357976651,2.0891153371843925,0.9104368569989207,14.034630907433929
PFG,"Principal Financial Group, Inc.",NASDAQ,Financial Services,6.25,6.55,pullback,chop,chop_pullback,"{'dist_to_52w_high_pct': 0.43, 'within_5pct_52w_high': True, 'volume_ratio_3d_to_20d': 0.83, 'rsi14': 58.02, 'ma10': 89.56, 'ma20': 89.51, 'ma50': 85.89, 'above_ma10_ma20_ma50': True, 'realized_vol_5d_ann_pct': 16.12, 'breakout': {'score': 0.0, 'donchian20_prev': 92.1, 'donchian55_prev': 92.1, 'atr14': 1.4587, 'vol_ratio_3_20': 0.8332, 'breakout_strength_atr': -0.2057, 'is_breakout_20': False}, 'momentum_norm': {'atr_pct': 1.59, 'volatility_adj': 0.25, 'volatility_note': 'moderate_volatility_bonus', 'ret5_atr_units': 1.95, 'extension_adj': 0.0}, 'data_gaps': [], 'ma200': 80.7}",0.0,0.25,91.8,20318709760,108872709.65299997,2026-01-06T00:00:00Z,58.0246913580247,1.5889822595704959,0.8331713839736612,0.4338394793926309
