ticker,name,exchange,sector,technical_score,technical_evidence,current_price,market_cap_usd,avg_dollar_volume_20d,asof_price_utc
DVN,Devon Energy Corporation,NYSE,Energy,8.0,"{'within_5pct_52w_high': True, 'dist_to_52w_high_pct': 3.63, 'resistance_level': None, 'volume_ratio_3d_to_20d': 0.9, 'rsi14': 62.56, 'above_ma10_ma20_ma50': True, 'ma10': 36.89, 'ma20': 35.96, 'ma50': 34.39, 'realized_vol_5d_ann_pct': 23.34}",37.470001220703125,23386032128,299789423.62463,2025-12-05T00:00:00Z
PWR,"Quanta Services, Inc.",NYSE,Industrials,8.0,"{'within_5pct_52w_high': True, 'dist_to_52w_high_pct': 1.87, 'resistance_level': None, 'volume_ratio_3d_to_20d': 0.79, 'rsi14': 65.47, 'above_ma10_ma20_ma50': True, 'ma10': 453.67, 'ma20': 446.4, 'ma50': 438.17, 'realized_vol_5d_ann_pct': 27.72}",460.6400146484375,66237280256,452902334.09713745,2025-12-05T00:00:00Z
SRRK,Scholar Rock Holding Corporation,NASDAQ,Healthcare,8.0,"{'within_5pct_52w_high': True, 'dist_to_52w_high_pct': 4.17, 'resistance_level': None, 'volume_ratio_3d_to_20d': 0.7, 'rsi14': 69.01, 'above_ma10_ma20_ma50': True, 'ma10': 42.75, 'ma20': 38.44, 'ma50': 35.0, 'realized_vol_5d_ann_pct': 69.07}",45.02000045776367,4462825984,81197189.92833138,2025-12-05T00:00:00Z
SPHR,Sphere Entertainment Co.,NYSE,Communication Services,8.0,"{'within_5pct_52w_high': True, 'dist_to_52w_high_pct': 1.37, 'resistance_level': None, 'volume_ratio_3d_to_20d': 0.75, 'rsi14': 65.44, 'above_ma10_ma20_ma50': True, 'ma10': 81.67, 'ma20': 79.44, 'ma50': 70.31, 'realized_vol_5d_ann_pct': 26.96}",84.30999755859375,3523262976,65738960.86143494,2025-12-05T00:00:00Z
EXE,Expand Energy Corporation,NASDAQ,Energy,8.0,"{'within_5pct_52w_high': True, 'dist_to_52w_high_pct': 2.97, 'resistance_level': None, 'volume_ratio_3d_to_20d': 0.93, 'rsi14': 62.23, 'above_ma10_ma20_ma50': True, 'ma10': 119.54, 'ma20': 118.1, 'ma50': 110.41, 'realized_vol_5d_ann_pct': 43.55}",122.86000061035156,24526716928,390839676.0565567,2025-12-05T00:00:00Z
NUVL,"Nuvalent, Inc.",NASDAQ,Healthcare,8.0,"{'within_5pct_52w_high': True, 'dist_to_52w_high_pct': 2.91, 'resistance_level': None, 'volume_ratio_3d_to_20d': 0.6, 'rsi14': 68.53, 'above_ma10_ma20_ma50': True, 'ma10': 107.84, 'ma20': 103.82, 'ma50': 95.93, 'realized_vol_5d_ann_pct': 34.63}",109.5999984741211,7856580608,80120203.91220093,2025-12-05T00:00:00Z
FN,Fabrinet,NYSE,Technology,8.0,"{'within_5pct_52w_high': True, 'dist_to_52w_high_pct': 3.93, 'resistance_level': None, 'volume_ratio_3d_to_20d': 0.75, 'rsi14': 68.66, 'above_ma10_ma20_ma50': True, 'ma10': 443.37, 'ma20': 434.62, 'ma50': 416.55, 'realized_vol_5d_ann_pct': 48.75}",478.45001220703125,17519505408,261480570.5482483,2025-12-05T00:00:00Z
FIX,"Comfort Systems USA, Inc.",NYSE,Industrials,8.0,"{'within_5pct_52w_high': True, 'dist_to_52w_high_pct': 1.84, 'resistance_level': None, 'volume_ratio_3d_to_20d': 0.73, 'rsi14': 65.89, 'above_ma10_ma20_ma50': True, 'ma10': 959.65, 'ma20': 945.41, 'ma50': 903.67, 'realized_vol_5d_ann_pct': 52.84}",1001.47998046875,37861937152,517399610.4824829,2025-12-05T00:00:00Z
RF,Regions Financial Corporation,NYSE,Financial Services,8.0,"{'within_5pct_52w_high': True, 'dist_to_52w_high_pct': 4.82, 'resistance_level': None, 'volume_ratio_3d_to_20d': 0.72, 'rsi14': 67.65, 'above_ma10_ma20_ma50': True, 'ma10': 25.57, 'ma20': 25.14, 'ma50': 24.96, 'realized_vol_5d_ann_pct': 23.47}",26.280000686645508,24841865216,369150930.0519657,2025-12-05T00:00:00Z
ROK,"Rockwell Automation, Inc.",NYSE,Industrials,8.0,"{'within_5pct_52w_high': True, 'dist_to_52w_high_pct': 0.53, 'resistance_level': None, 'volume_ratio_3d_to_20d': 0.84, 'rsi14': 69.75, 'above_ma10_ma20_ma50': True, 'ma10': 393.4, 'ma20': 385.97, 'ma50': 366.18, 'realized_vol_5d_ann_pct': 21.99}",404.2900085449219,46871146496,436679325.8029175,2025-12-05T00:00:00Z
RIG,Transocean Ltd.,NYSE,Energy,8.0,"{'within_5pct_52w_high': True, 'dist_to_52w_high_pct': 2.42, 'resistance_level': None, 'volume_ratio_3d_to_20d': 0.69, 'rsi14': 67.2, 'above_ma10_ma20_ma50': True, 'ma10': 4.26, 'ma20': 4.17, 'ma50': 3.76, 'realized_vol_5d_ann_pct': 29.04}",4.440000057220459,4725182464,149631773.19687724,2025-12-05T00:00:00Z
TTMI,"TTM Technologies, Inc.",NASDAQ,Technology,8.0,"{'within_5pct_52w_high': True, 'dist_to_52w_high_pct': 1.68, 'resistance_level': None, 'volume_ratio_3d_to_20d': 1.08, 'rsi14': 58.46, 'above_ma10_ma20_ma50': True, 'ma10': 67.87, 'ma20': 66.76, 'ma50': 62.57, 'realized_vol_5d_ann_pct': 76.14}",73.73999786376953,9634556928,149521856.33703232,2025-12-05T00:00:00Z
IBP,"Installed Building Products, Inc.",NYSE,Consumer Cyclical,8.0,"{'within_5pct_52w_high': True, 'dist_to_52w_high_pct': 4.22, 'resistance_level': None, 'volume_ratio_3d_to_20d': 0.97, 'rsi14': 65.5, 'above_ma10_ma20_ma50': True, 'ma10': 266.41, 'ma20': 259.66, 'ma50': 254.8, 'realized_vol_5d_ann_pct': 24.36}",268.19000244140625,8407948800,77113153.86047363,2025-12-05T00:00:00Z
PTGX,"Protagonist Therapeutics, Inc.",NGM,Healthcare,8.0,"{'within_5pct_52w_high': True, 'dist_to_52w_high_pct': 3.86, 'resistance_level': None, 'volume_ratio_3d_to_20d': 1.06, 'rsi14': 63.62, 'above_ma10_ma20_ma50': True, 'ma10': 87.64, 'ma20': 85.79, 'ma50': 78.31, 'realized_vol_5d_ann_pct': 48.16}",89.6500015258789,5086274560,78656331.44802094,2025-12-05T00:00:00Z
VIAV,Viavi Solutions Inc.,NASDAQ,Technology,8.0,"{'within_5pct_52w_high': True, 'dist_to_52w_high_pct': 1.24, 'resistance_level': None, 'volume_ratio_3d_to_20d': 1.05, 'rsi14': 66.67, 'above_ma10_ma20_ma50': True, 'ma10': 17.44, 'ma20': 17.26, 'ma50': 15.24, 'realized_vol_5d_ann_pct': 39.3}",18.31999969482422,4024275712,63062749.16452885,2025-12-05T00:00:00Z
DLTR,"Dollar Tree, Inc.",NASDAQ,Consumer Defensive,8.0,"{'within_5pct_52w_high': True, 'dist_to_52w_high_pct': 2.66, 'resistance_level': None, 'volume_ratio_3d_to_20d': 1.67, 'rsi14': 74.0, 'above_ma10_ma20_ma50': True, 'ma10': 109.84, 'ma20': 106.71, 'ma50': 100.25, 'realized_vol_5d_ann_pct': 45.16}",122.44000244140625,28019060736,404796292.2670746,2025-12-05T00:00:00Z
WMB,"The Williams Companies, Inc.",NYSE,Energy,8.0,"{'within_5pct_52w_high': True, 'dist_to_52w_high_pct': 4.18, 'resistance_level': None, 'volume_ratio_3d_to_20d': 1.22, 'rsi14': 58.54, 'above_ma10_ma20_ma50': True, 'ma10': 60.92, 'ma20': 60.39, 'ma50': 60.89, 'realized_vol_5d_ann_pct': 36.55}",62.810001373291016,73871532032,437802986.6394615,2025-12-05T00:00:00Z
WFC,Wells Fargo & Company,NYSE,Financial Services,8.0,"{'within_5pct_52w_high': True, 'dist_to_52w_high_pct': 1.4, 'resistance_level': None, 'volume_ratio_3d_to_20d': 0.95, 'rsi14': 68.08, 'above_ma10_ma20_ma50': True, 'ma10': 86.54, 'ma20': 85.68, 'ma50': 84.62, 'realized_vol_5d_ann_pct': 25.87}",89.83000183105469,299713953792,1169058544.1714478,2025-12-05T00:00:00Z
WBD,"Warner Bros. Discovery, Inc.",NASDAQ,Communication Services,8.0,"{'within_5pct_52w_high': True, 'dist_to_52w_high_pct': 0.08, 'resistance_level': None, 'volume_ratio_3d_to_20d': 1.91, 'rsi14': 74.64, 'above_ma10_ma20_ma50': True, 'ma10': 24.05, 'ma20': 23.45, 'ma50': 21.29, 'realized_vol_5d_ann_pct': 45.44}",26.079999923706055,71557988352,1084776597.8784466,2025-12-05T00:00:00Z
APA,APA Corporation,NASDAQ,Energy,8.0,"{'within_5pct_52w_high': True, 'dist_to_52w_high_pct': 2.24, 'resistance_level': None, 'volume_ratio_3d_to_20d': 1.0, 'rsi14': 65.71, 'above_ma10_ma20_ma50': True, 'ma10': 25.36, 'ma20': 24.82, 'ma50': 23.96, 'realized_vol_5d_ann_pct': 40.18}",27.100000381469727,9202267136,172364315.93769073,2025-12-05T00:00:00Z
