ticker,name,exchange,sector,technical_score,technical_evidence,current_price,market_cap_usd,avg_dollar_volume_20d,asof_price_utc
NTRS,Northern Trust Corporation,NASDAQ,Financial Services,8.0,"{'within_5pct_52w_high': True, 'dist_to_52w_high_pct': 0.62, 'resistance_level': None, 'volume_ratio_3d_to_20d': 0.8, 'rsi14': 65.64, 'above_ma10_ma20_ma50': True, 'ma10': 139.85, 'ma20': 138.44, 'ma50': 132.42, 'realized_vol_5d_ann_pct': 32.15}",144.0,27455125504,135837214.24934387,2026-01-05T00:00:00Z
GS,"The Goldman Sachs Group, Inc.",NYSE,Financial Services,8.0,"{'within_5pct_52w_high': True, 'dist_to_52w_high_pct': 1.38, 'resistance_level': None, 'volume_ratio_3d_to_20d': 1.19, 'rsi14': 69.07, 'above_ma10_ma20_ma50': True, 'ma10': 903.04, 'ma20': 891.69, 'ma50': 834.41, 'realized_vol_5d_ann_pct': 43.19}",948.4400024414062,287112790016,1938953587.5723267,2026-01-05T00:00:00Z
NOC,Northrop Grumman Corporation,NYSE,Industrials,8.0,"{'within_5pct_52w_high': True, 'dist_to_52w_high_pct': 4.62, 'resistance_level': None, 'volume_ratio_3d_to_20d': 1.01, 'rsi14': 69.17, 'above_ma10_ma20_ma50': True, 'ma10': 581.24, 'ma20': 570.95, 'ma50': 570.76, 'realized_vol_5d_ann_pct': 36.02}",611.3200073242188,87530618880,345116915.38238525,2026-01-05T00:00:00Z
UAL,"United Airlines Holdings, Inc.",NASDAQ,Industrials,8.0,"{'within_5pct_52w_high': True, 'dist_to_52w_high_pct': 1.25, 'resistance_level': None, 'volume_ratio_3d_to_20d': 0.65, 'rsi14': 66.65, 'above_ma10_ma20_ma50': True, 'ma10': 113.51, 'ma20': 110.82, 'ma50': 102.42, 'realized_vol_5d_ann_pct': 23.83}",114.88999938964844,37194256384,479048009.03354645,2026-01-05T00:00:00Z
DD,"DuPont de Nemours, Inc.",NYSE,Basic Materials,8.0,"{'within_5pct_52w_high': True, 'dist_to_52w_high_pct': 0.38, 'resistance_level': None, 'volume_ratio_3d_to_20d': 0.86, 'rsi14': 60.34, 'above_ma10_ma20_ma50': True, 'ma10': 41.08, 'ma20': 40.9, 'ma50': 39.12, 'realized_vol_5d_ann_pct': 27.86}",42.0099983215332,17601153024,196091919.7813797,2026-01-05T00:00:00Z
APGE,"Apogee Therapeutics, Inc.",NGM,Healthcare,8.0,"{'within_5pct_52w_high': True, 'dist_to_52w_high_pct': 4.3, 'resistance_level': None, 'volume_ratio_3d_to_20d': 0.91, 'rsi14': 51.69, 'above_ma10_ma20_ma50': True, 'ma10': 77.02, 'ma20': 76.59, 'ma50': 67.92, 'realized_vol_5d_ann_pct': 21.92}",77.51000213623047,5295501312,76647709.58442688,2026-01-05T00:00:00Z
CFG,"Citizens Financial Group, Inc.",NYSE,Financial Services,8.0,"{'within_5pct_52w_high': True, 'dist_to_52w_high_pct': 0.86, 'resistance_level': None, 'volume_ratio_3d_to_20d': 1.04, 'rsi14': 68.22, 'above_ma10_ma20_ma50': True, 'ma10': 59.52, 'ma20': 58.56, 'ma50': 54.72, 'realized_vol_5d_ann_pct': 27.53}",61.04999923706055,26333855744,282587659.23145294,2026-01-05T00:00:00Z
BFH,"Bread Financial Holdings, Inc.",NYSE,Financial Services,8.0,"{'within_5pct_52w_high': True, 'dist_to_52w_high_pct': 3.39, 'resistance_level': None, 'volume_ratio_3d_to_20d': 0.84, 'rsi14': 58.33, 'above_ma10_ma20_ma50': True, 'ma10': 76.11, 'ma20': 75.31, 'ma50': 68.89, 'realized_vol_5d_ann_pct': 24.44}",76.30000305175781,3479280128,54304882.42778778,2026-01-05T00:00:00Z
HSIC,"Henry Schein, Inc.",NASDAQ,Healthcare,8.0,"{'within_5pct_52w_high': True, 'dist_to_52w_high_pct': 4.79, 'resistance_level': None, 'volume_ratio_3d_to_20d': 0.83, 'rsi14': 62.18, 'above_ma10_ma20_ma50': True, 'ma10': 76.76, 'ma20': 76.26, 'ma50': 72.61, 'realized_vol_5d_ann_pct': 21.2}",78.54000091552734,9524420608,85995424.82593536,2026-01-05T00:00:00Z
STE,STERIS plc,NYSE,Healthcare,8.0,"{'within_5pct_52w_high': True, 'dist_to_52w_high_pct': 4.41, 'resistance_level': None, 'volume_ratio_3d_to_20d': 0.98, 'rsi14': 60.84, 'above_ma10_ma20_ma50': True, 'ma10': 254.8, 'ma20': 255.17, 'ma50': 254.72, 'realized_vol_5d_ann_pct': 24.83}",256.75,25287462912,151114487.41279602,2026-01-05T00:00:00Z
DBRG,"DigitalBridge Group, Inc.",NYSE,Financial Services,8.0,"{'within_5pct_52w_high': True, 'dist_to_52w_high_pct': 1.54, 'resistance_level': None, 'volume_ratio_3d_to_20d': 1.1, 'rsi14': 62.5, 'above_ma10_ma20_ma50': True, 'ma10': 14.36, 'ma20': 14.3, 'ma50': 12.1, 'realized_vol_5d_ann_pct': 67.95}",15.3100004196167,2987207680,198271212.4514103,2026-01-05T00:00:00Z
DG,Dollar General Corporation,NYSE,Consumer Defensive,8.0,"{'within_5pct_52w_high': True, 'dist_to_52w_high_pct': 0.64, 'resistance_level': None, 'volume_ratio_3d_to_20d': 0.78, 'rsi14': 62.15, 'above_ma10_ma20_ma50': True, 'ma10': 136.42, 'ma20': 133.96, 'ma50': 115.72, 'realized_vol_5d_ann_pct': 33.82}",138.92999267578125,30581112832,545959588.0714798,2026-01-05T00:00:00Z
SNA,Snap-on Incorporated,NYSE,Industrials,8.0,"{'within_5pct_52w_high': True, 'dist_to_52w_high_pct': 3.17, 'resistance_level': None, 'volume_ratio_3d_to_20d': 0.74, 'rsi14': 54.93, 'above_ma10_ma20_ma50': True, 'ma10': 350.59, 'ma20': 349.33, 'ma50': 343.1, 'realized_vol_5d_ann_pct': 21.32}",354.20001220703125,18476267520,99151300.98587036,2026-01-05T00:00:00Z
CAT,Caterpillar Inc.,NYSE,Industrials,8.0,"{'within_5pct_52w_high': True, 'dist_to_52w_high_pct': 1.82, 'resistance_level': None, 'volume_ratio_3d_to_20d': 0.97, 'rsi14': 58.13, 'above_ma10_ma20_ma50': True, 'ma10': 585.12, 'ma20': 589.52, 'ma50': 572.72, 'realized_vol_5d_ann_pct': 38.41}",616.0999755859375,288629850112,1496671710.2520752,2026-01-05T00:00:00Z
BTSG,"BrightSpring Health Services, Inc.",NASDAQ,Healthcare,8.0,"{'within_5pct_52w_high': True, 'dist_to_52w_high_pct': 0.58, 'resistance_level': None, 'volume_ratio_3d_to_20d': 0.94, 'rsi14': 69.65, 'above_ma10_ma20_ma50': True, 'ma10': 37.93, 'ma20': 36.87, 'ma50': 34.98, 'realized_vol_5d_ann_pct': 23.64}",39.2599983215332,7080631296,68626089.22023773,2026-01-05T00:00:00Z
DOCN,"DigitalOcean Holdings, Inc.",NYSE,Technology,8.0,"{'within_5pct_52w_high': True, 'dist_to_52w_high_pct': 3.05, 'resistance_level': None, 'volume_ratio_3d_to_20d': 1.01, 'rsi14': 60.67, 'above_ma10_ma20_ma50': True, 'ma10': 49.02, 'ma20': 48.26, 'ma50': 45.73, 'realized_vol_5d_ann_pct': 32.32}",50.61000061035156,4630417408,71598844.59329605,2026-01-05T00:00:00Z
